query_number,unnormalized_cardinality,normalized_cardinality
4694,514511,0.5723169548469572
4695,4496897,0.6666628903652857
4696,32183,0.4516919663565653
4697,122886,0.5099995169413838
4698,9978586,0.701349861986154
4699,31,0.14944363563941757
4700,1784078,0.6264302051442476
4701,2445087,0.6401464729552161
4702,1804166,0.6269174732853942
4703,738549,0.5880477845761741
4704,11145089,0.7061612145224707
4705,20199,0.4314205943054565
4706,3031615,0.6495036976287145
4707,1352,0.3137431662823805
4708,7,0.08468403345319594
4709,3453099,0.6551688513990034
4710,1,0.0
4711,584,0.2772116216081454
4712,94634840,0.7992494860326733
4713,846821,0.5940012637958818
4714,9049,0.39647577051240934
4715,255951,0.5419306545326621
4716,186983,0.5282670722692029
4717,2480924,0.6407796901201479
4718,682787,0.5846313485078795
4719,995464,0.6010391375021341
4720,35056,0.4554132059552737
4721,197552,0.5306599260789272
4722,4741,0.368344830453727
4723,20515,0.4320961494082162
4724,3449,0.35449866717700323
4725,1270714,0.6116632211524607
4726,20748721,0.7332076390042723
4727,33319824,0.7538211862229373
4728,16408203,0.7229935935127203
4729,2,0.03016506134932458
4730,51,0.17110905844003363
4731,185585,0.5279404751070328
4732,116,0.20687141745052523
4733,11303,0.4061549985545411
4734,283484,0.5463769745601719
4735,24529794,0.7404928847235622
4736,229,0.23647006319780198
4737,11557568,0.7077427600444829
4738,4436225,0.6660717365843989
4739,873763,0.5953642711478938
4740,20839943,0.733398551372271
4741,790981,0.5910325992603259
4742,3201351,0.651874499942097
4743,7271271,0.6875756554950352
4744,73,0.18671643756017167
4745,7774061,0.6904854033243277
4746,5975943,0.6790377009884544
4747,2285920,0.6372171171583918
4748,46,0.16661858527125506
4749,1940808,0.6300946179145414
4750,398825,0.5612329214544077
4751,456844,0.5671436373551514
4752,9232,0.3973470839178217
4753,30215955,0.7495657937821204
4754,960853,0.5994991082004031
4755,3592,0.35626661793255937
4756,3233674,0.6523116935703054
4757,2561482,0.6421703360384593
4758,1893172,0.62901314277549
4759,7450666,0.6886363141112193
4760,21202,0.4335296295461647
4761,444772,0.5659781909175546
4762,11120,0.40544464302922706
4763,1085803,0.6048194630114235
4764,4012,0.36107897854822796
4765,16658691,0.7236529352632921
4766,5581242,0.6760640236570724
4767,5,0.07004110343099762
4768,11,0.10435396700998731
4769,78,0.18959954353716055
4770,222560,0.5358471665240608
4771,305,0.24894215906531203
4772,4457056,0.666275608613701
4773,26571197,0.7439717640161705
4774,151216,0.5190276252136047
4775,3041,0.3490197173295309
4776,1999,0.3307617907563958
4777,2237660,0.636288513762666
4778,6,0.07797555241995716
4779,414040,0.5628622662831666
4780,12031325,0.7094910571158212
4781,364,0.2566381472690485
4782,3911486,0.6605932867106131
4783,1598610,0.621653245749213
4784,873558,0.5953540596391368
4785,1885835,0.6288441570129001
4786,160,0.22086641017762051
4787,49303,0.4702548398154122
4788,966070,0.5997347575713922
4789,22118347,0.7359894960336628
4790,476728,0.5689977254631683
4791,66888,0.4835296378962714
4792,16221658,0.7224959917977941
4793,3374414,0.6541657210046463
4794,167,0.22272989296775103
4795,12968815,0.7127564590359518
4796,2027527,0.6319969390229047
4797,4430342,0.6660139865616688
4798,4406514,0.6657792938442859
4799,1128638,0.6065032904433666
4800,184137,0.5275995929759782
4801,7564405,0.6892956383922546
4802,37802,0.4586952001059178
4803,328,0.2521060689494751
4804,189,0.2281155066650937
4805,3234527,0.652323171783157
4806,82163,0.4924808619753087
4807,126577621,0.8119061135304453
4808,397,0.26041482975024177
4809,336510,0.5538392697826278
4810,23794735,0.7391688578046122
4811,3,0.04781049107063258
4812,3,0.04781049107063258
4813,245256,0.5400731138356262
4814,1274246,0.6117840160974867
4815,263346,0.5431701943200035
4816,2,0.03016506134932458
4817,2071677,0.6329344075951578
4818,5059932,0.6717966265584946
4819,259579,0.5425431871961495
4820,423108,0.5638050997752124
4821,9,0.09562098214126516
4822,91,0.19630802457039934
4823,3082,0.3496025378518885
4824,2274,0.33637109800301773
4825,57,0.17594948512114214
4826,123709,0.5102900034245367
4827,2023764,0.6319160946770133
4828,75212132,0.7892526031222564
4829,79634,0.491120286981909
4830,51300,0.4719827968230517
4831,4427734,0.6659883607904203
4832,18470226,0.7281453115928215
4833,14207695,0.7167269610050536
4834,49996,0.4708622808942649
4835,1,0.0
4836,2785,0.3451927215814801
4837,1871047,0.6285015526588882
4838,1214780,0.6097041724309097
4839,200233,0.5312465553581712
4840,2577641,0.6424440113666122
4841,2500822,0.6411273374537915
4842,2190499,0.6353615025920772
4843,3444,0.3544355321239791
4844,22,0.1345190283593119
4845,3,0.04781049107063258
4846,496412,0.5707585092063943
4847,10802293,0.7048016585565489
4848,12348,0.4100032051995022
4849,2856797,0.6469189130664506
4850,6066347,0.6796911255745681
4851,2464294,0.6404869938471064
4852,28148624,0.7464815326931817
4853,38608324,0.7602322013280026
4854,2,0.03016506134932458
4855,28,0.1450141561518451
4856,117824,0.508168886043396
4857,4123013,0.6628852947011418
4858,11384,0.40646575385193895
4859,16354356,0.7228505418747873
4860,24692949,0.7407813841233581
4861,4129147,0.6629499918227625
4862,863307,0.594840354441212
4863,3431410,0.6548946455331287
4864,1648992,0.6230036263655317
4865,146507839,0.8182695991637438
4866,4791400,0.6694235189227705
4867,3891082,0.6603656787276693
4868,1010423,0.6016882394273817
4869,125981,0.5110820084033805
4870,392,0.25986325095436563
4871,1083,0.3040884791716517
4872,54150,0.4743357473829715
4873,208470189,0.8336194898837914
4874,248035,0.5405634553871617
4875,6112184,0.6800187166622027
4876,188061986,0.8291359712614708
4877,23138462,0.7379517152295502
4878,2105622,0.6336416992891778
4879,414,0.26223956741252025
4880,16892742,0.724260112133989
4881,283,0.24568411556430586
4882,3789147,0.6592104089598245
4883,4144209,0.6631084483590121
4884,54,0.17359653456122232
4885,196822119,0.8311173362381453
4886,273,0.24411851564103193
4887,80563,0.49162503538217345
4888,947467,0.5988885662785283
4889,37662,0.4585337280183497
4890,2976,0.348079433456673
4891,2417968,0.6396610975801104
4892,211241006,0.834194098782046
4893,29042893,0.7478426034579124
4894,12,0.10814061376928175
4895,61349,0.47976782608306384
4896,1682,0.3232476508530768
4897,2144,0.3338092593272563
4898,119163,0.5086606644129222
4899,403001,0.561686229085008
4900,3638385,0.6574434935452524
4901,7513868,0.6890039170325356
4902,268326,0.5439854747215015
4903,8946570,0.696598843178493
4904,10282670,0.7026562391009515
4905,368332,0.5577715076528658
4906,16204139,0.7224489669451941
4907,3865640,0.6600801937065108
4908,5,0.07004110343099762
4909,8239032,0.6930134290593362
4910,1243593,0.6107243348863216
4911,14583,0.41724312615586384
4912,62707942,0.7813397880883438
4913,442,0.265087619835929
4914,28955192,0.7477109900999425
4915,4,0.06033012269864916
4916,496307,0.570749303190632
4917,17682,0.42562882999851137
4918,570,0.27615564990146435
4919,499966,0.5710689679410479
4920,167195,0.5233991732446195
4921,61172,0.47964208656738183
4922,1777529,0.6262701615739394
4923,185225,0.5278559744769944
4924,146708,0.517710520472509
4925,12481,0.41046944067319147
4926,1274246,0.6117840160974867
4927,20579284,0.7328507978029284
4928,107804,0.5043010396010063
4929,935014,0.5983127837676313
4930,65687,0.4827411373476717
4931,4221685,0.6639145243700545
4932,32,0.1508253067466229
4933,16,0.12066024539729832
4934,2389476,0.6391452486499889
4935,1,0.0
4936,2197708,0.6355044897578579
4937,1381693,0.6153070923351004
4938,388,0.25941689848341903
4939,658924,0.5830831715218351
4940,95071090,0.7994496399278919
4941,1640286,0.6227732553460744
4942,25291056,0.7418229273784546
4943,13,0.1116239911172034
4944,619926,0.580428161598664
4945,9466,0.39843639550622173
4946,3,0.04781049107063258
4947,34,0.15346362871872563
4948,40292,0.46147131645533174
4949,2107968,0.6336901594136756
4950,11231877,0.7064987888440061
4951,37295,0.45810757449282213
4952,3447985,0.6551043525095402
4953,22,0.1345190283593119
4954,160,0.22086641017762051
4955,27786331,0.745917776311948
4956,53630,0.4739158170158218
4957,4391331,0.6656290867432603
4958,1211,0.308950050049278
4959,3149821,0.6511683050929219
4960,1597791,0.6216309443865133
4961,41443,0.46269707439305474
4962,27321443,0.7451835084543207
4963,4046459,0.6620696606299128
4964,5563923,0.6759287711241965
4965,568618,0.5766685016722305
4966,225735,0.5364636136664693
4967,3893394,0.6603915291240043
4968,441681,0.5656746943395743
4969,12818510,0.7122491404189047
4970,10,0.10020616478032222
4971,6120001,0.6800743384415489
4972,73,0.18671643756017167
4973,3574769,0.6566758472433833
4974,59928559,0.7793668576792592
4975,8776954,0.6957658551764071
4976,127781099,0.8123179298122296
4977,977079,0.6002278804617774
4978,201396,0.5314985925384627
4979,132382,0.513238834541194
4980,5496,0.3747757383164083
4981,8389919,0.693803211796974
4982,12897,0.4118963079834857
4983,17622,0.4254809067275506
4984,79439,0.4910135912357792
4985,353845,0.5560252761456995
4986,143,0.2159779581271907
4987,23290256,0.7382362780838396
4988,522,0.27232733824246586
4989,6606420,0.6834026548591253
4990,1059,0.3031132230218616
4991,15,0.11785159450163021
4992,236,0.23778041117882695
4993,3765028,0.6589325128422929
4994,142841,0.5165480373056303
4995,44,0.16468408970863646
4996,2782,0.34514581769576486
4997,1813,0.3265115472770346
4998,176,0.2250142124072856
4999,11105,0.40538589973425576
5000,3205060,0.6519248906932481
